date,spindx,SP500_next_period_return,SP500_cumulative_return
1966-02,91.22,-0.022056865371494212,0.9057935516423024
1966-03,89.23,0.020301323994575845,0.944483684000966
1966-04,91.06,-0.05566084710555386,0.8362520749665441
1966-05,86.13,-0.016270037602669134,0.8063761846588593
1966-06,84.74,-0.01354422510775726,0.7819102189845482
1966-07,83.6,-0.08094023952137212,0.6376819790543582
1966-08,77.1,-0.007028533424584846,0.6261714765257342
1966-09,76.56,0.04644876772776989,0.7017051377244026
1966-10,80.2,0.0031123585659233494,0.7070014542864749
1966-11,80.45,-0.0014927232526710616,0.7044533735233183
1966-12,80.33,0.07527213215723233,0.832751213111006
1967-01,86.61,0.001960898027251168,0.8363450513492376
1967-02,86.78,0.038653246698373445,0.9073257496423768
1967-03,90.2,0.04137173252188153,0.9862351203886786
1967-04,94.01,-0.05386631720129273,0.8792439493574742
1967-05,89.08,0.01736077433058411,0.9118690794743849
1967-06,90.64,0.04434622724278493,0.9966532601312101
1967-07,94.75,-0.011784201339825672,0.9731242961080044
1967-08,93.64,0.032259167106161696,1.0367756424973802
1967-09,96.71,-0.029486423514654504,0.97671841329837
1967-10,93.9,0.001064396055786501,0.9788224245808854
1967-11,94.0,0.025937296912458354,1.0301477293442702
1967-12,96.47,-0.044838203221658705,0.9391195528859431
1968-01,92.24,-0.03172072119985827,0.8776092821756543
1968-02,89.36,0.009356272307632793,0.8951767059070286
1968-03,90.2,0.0787456020847919,1.04441353667075
1968-04,97.59,0.011107262507786117,1.0671213744970238
1968-05,98.68,0.009079049552880736,1.0858888718879012
1968-06,99.58,-0.01865044937202798,1.0469861070870792
1968-07,97.74,0.011393816036804519,1.0703090902211239
1968-08,98.86,0.037815253432060145,1.1485983531505335
1968-09,102.67,0.007181707886010216,1.164028958887223
1968-10,103.41,0.046849628738020115,1.2654129121894133
1968-11,108.37,-0.042507459518730945,1.1691159645313114
1968-12,103.86,-0.008217767520570764,1.1512906738096342
1969-01,103.01,-0.04853294067719985,1.0468822111582181
1969-02,98.13,0.03386418557793749,1.1161982102130592
1969-03,101.51,0.02124836277384691,1.1611639574850319
1969-04,103.69,-0.0022206139948177674,1.1563648465559448
1969-05,103.46,-0.05718115661911717,1.033061410537071
1969-06,97.71,-0.062064866330820895,0.9068797258497376
1969-07,91.83,0.03929191242121548,0.9818046770356168
1969-08,95.51,-0.025341970063518512,0.9315818422384394
1969-09,93.12,0.04329316546479477,1.0152061345432615
1969-10,97.24,-0.03591068931006288,0.9428386931499455
1969-11,93.81,-0.018830921748764207,0.9062532497487676
1969-12,92.06,-0.07955401545845142,0.754603149250531
1970-01,85.02,0.05135210235016576,0.8447057097547674
1970-02,89.5,0.001451460088460683,0.8473832264674321
1970-03,89.63,-0.09484169645480098,0.6721742672671169
1970-04,81.52,-0.0629042668107766,0.5669873710048312
1970-05,76.55,-0.051327672234469345,0.4865575568303424
1970-06,72.72,0.07073319709221768,0.5917065254865486
1970-07,78.05,0.04349874195302824,0.6609437569036389
1970-08,81.52,0.03246529012743145,0.7148667778568614
1970-09,84.21,-0.011465550181347577,0.6952048867610177
1970-10,83.25,0.04635620205438084,0.7737881470152852
1970-11,87.2,0.0552133532008983,0.871724938480007
1970-12,92.15,0.03967972545035116,0.945994470157469
1971-01,95.88,0.009032922343707644,0.9635724870876856
1971-02,96.75,0.03613505898550257,1.034526294730909
1971-03,100.31,0.035644623408628145,1.107046218321544
1971-04,103.95,-0.04244669024725717,1.0176090801557947
1971-05,99.63,0.0007023529110277367,1.019026153766558
1971-06,99.7,-0.042202083817780574,0.9338190427950106
1971-07,95.58,0.03545924138319922,1.002390799024906
1971-08,99.03,-0.006991972549418007,0.9883901375249167
1971-09,98.34,-0.04269225976512848,0.9035012692592834
1971-10,94.23,-0.0025502085864549454,0.8986469439780904
1971-11,93.99,0.08266638354871413,1.0556012204725769
1971-12,102.09,0.01795903239937178,1.0925178293912317
1972-01,103.94,0.024988236652569062,1.1448061601117798
1972-02,106.57,0.005894202403836974,1.157448081736475
1972-03,107.2,0.004374745190924032,1.1668863673567196
1972-04,107.67,0.017127490508029572,1.2039996930456005
1972-05,109.53,-0.0220620938828409,1.155374844899876
1972-06,107.14,0.0023306774173108944,1.1603983283767239
1972-07,107.39,0.0338736157235059,1.2335788311618616
1972-08,111.09,-0.004872776290175771,1.2226951011911376
1972-09,110.55,0.009273915113927096,1.2433081868837261
1972-10,111.58,0.04460761441838334,1.343376813505838
1972-11,116.67,0.011758826695756243,1.3709321753387065
1972-12,118.05,-0.017259485172067785,1.3300111066144695
1973-01,116.03,-0.03821113934539171,1.2409787275433137
